"","Label","El1","El2","sim","sne","sor","ymin"
"121","Nevada, USA",2900,3000,0,0.0769230769230769,0.0769230769230769,0
"122","Nevada, USA",3000,3100,0,0.0909090909090909,0.0909090909090909,0
"123","Nevada, USA",3100,3200,0,0.19047619047619,0.19047619047619,0
"124","Nevada, USA",3200,3300,0,0.172413793103448,0.172413793103448,0
"125","Nevada, USA",3300,3400,0,0.142857142857143,0.142857142857143,0
"126","Nevada, USA",3400,3500,0,0.2,0.2,0
"127","Nevada, USA",3500,3600,0,0.5,0.5,0
"128","Nevada, USA",3600,3700,0,0.333333333333333,0.333333333333333,0
"129","Mt Isarog, Philippines",250,475,0.45,0.0717391304347826,0.521739130434783,0
"130","Mt Isarog, Philippines",475,900,0.347826086956522,0.0399290150842946,0.387755102040816,0
"131","Mt Isarog, Philippines",900,1125,0.333333333333333,0.140350877192982,0.473684210526316,0
"132","Mt Isarog, Philippines",1125,1350,0.333333333333333,0.166666666666667,0.5,0
"133","Mt Isarog, Philippines",1350,1550,0.5,0.318181818181818,0.818181818181818,0
"134","Mt Isarog, Philippines",1550,1750,0,0.333333333333333,0.333333333333333,0
"135","Ambohitsitondroina, Madagascar",25,425,0.0789473684210526,0.151821862348178,0.230769230769231,0
"136","Ambohitsitondroina, Madagascar",425,825,0.358490566037736,0.0476229710801681,0.406113537117904,0
"137","Ambohitsitondroina, Madagascar",825,875,0.347826086956522,0.0219218122031421,0.369747899159664,0
"138","Ambohitsitondroina, Madagascar",875,1200,0.354838709677419,0.0682382133995037,0.423076923076923,0
"139","Ambohitsitondroina, Madagascar",1200,1565,0.352941176470588,0.188725490196078,0.541666666666667,0
"140","Ambohitsitondroina, Madagascar",1565,1985,0.444444444444444,0.388888888888889,0.833333333333333,0
"141","Espinhaco, Brazil",800,900,0.0740740740740741,0.0330687830687831,0.107142857142857,0
"142","Espinhaco, Brazil",900,1000,0.148148148148148,0.0304232804232804,0.178571428571429,0
"143","Espinhaco, Brazil",1000,1100,0.04,0.0369230769230769,0.0769230769230769,0
"144","Espinhaco, Brazil",1100,1200,0.0454545454545455,0.0609284332688588,0.106382978723404,0
"145","Espinhaco, Brazil",1200,1300,0.117647058823529,0.113122171945701,0.230769230769231,0
"146","Espinhaco, Brazil",1300,1400,0,0.36,0.36,0
"147","Espinhaco, Brazil",1400,1500,0,0.6,0.6,0
"148","South Tirol, Italy",300,400,0,0.2,0.2,0
"149","South Tirol, Italy",400,500,0,0.333333333333333,0.333333333333333,0
"150","South Tirol, Italy",500,600,0,0.612903225806452,0.612903225806452,0
"151","South Tirol, Italy",600,700,0.16,0.0323076923076923,0.192307692307692,0
"152","South Tirol, Italy",700,800,0.037037037037037,0.150462962962963,0.1875,0
"153","South Tirol, Italy",800,900,0.243243243243243,0,0.243243243243243,0
"154","South Tirol, Italy",900,1000,0.027027027027027,0.0379080379080379,0.0649350649350649,0
"155","South Tirol, Italy",1000,1100,0,0.0666666666666667,0.0666666666666667,0
"156","South Tirol, Italy",1100,1200,0.0571428571428571,0,0.0571428571428571,0
"157","South Tirol, Italy",1200,1300,0.0333333333333333,0.0743589743589744,0.107692307692308,0
"158","South Tirol, Italy",1300,1400,0,0.0526315789473684,0.0526315789473684,0
"159","South Tirol, Italy",1400,1500,0.037037037037037,0.0343915343915344,0.0714285714285714,0
"160","South Tirol, Italy",1500,1600,0,0.16,0.16,0
"161","South Tirol, Italy",1600,1700,0,0.024390243902439,0.024390243902439,0
"162","South Tirol, Italy",1700,1800,0.05,0.0662790697674419,0.116279069767442,0
"163","South Tirol, Italy",1800,1900,0,0.0697674418604651,0.0697674418604651,0
"164","South Tirol, Italy",1900,2000,0.05,0,0.05,0
"165","South Tirol, Italy",2000,2100,0.0666666666666667,0.133333333333333,0.2,0
"166","South Tirol, Italy",2100,2200,0,0.153846153846154,0.153846153846154,0
"167","South Tirol, Italy",2200,2300,0,0.375,0.375,0
"168","South Tirol, Italy",2300,2400,0,0.111111111111111,0.111111111111111,0
"169","South Tirol, Italy",2400,2500,0,0.142857142857143,0.142857142857143,0
"170","Alps, Austria",400,500,0.1,0.18,0.28,0
"171","Alps, Austria",500,600,0.0975609756097561,0.0419739081111741,0.13953488372093,0
"172","Alps, Austria",600,700,0.0789473684210526,0.0349766822118588,0.113924050632911,0
"173","Alps, Austria",700,800,0.0285714285714286,0.0399217221135029,0.0684931506849315,0
"174","Alps, Austria",800,900,0.0285714285714286,0.026984126984127,0.0555555555555556,0
"175","Alps, Austria",900,1000,0.0294117647058824,0.0410107705053852,0.0704225352112676,0
"176","Alps, Austria",1000,1100,0.0606060606060606,0.0140208050655812,0.0746268656716418,0
"177","Alps, Austria",1100,1200,0.0303030303030303,0,0.0303030303030303,0
"178","Alps, Austria",1200,1300,0,0.137931034482759,0.137931034482759,0
"179","Alps, Austria",1300,1400,0.04,0,0.04,0
"180","Alps, Austria",1400,1500,0.04,0,0.04,0
"181","Alps, Austria",1500,1600,0,0.0638297872340425,0.0638297872340425,0
"182","Alps, Austria",1600,1700,0,0.1,0.1,0
"183","Alps, Austria",1700,1800,0,0.0588235294117647,0.0588235294117647,0
"184","Alps, Austria",1800,1900,0,0.185185185185185,0.185185185185185,0
"185","Alps, Austria",1900,2000,0,0.157894736842105,0.157894736842105,0
"186","Alps, Austria",2000,2100,0,0.454545454545455,0.454545454545455,0
"187","Smoky Mtns, USA",379,403,0,0.214285714285714,0.214285714285714,0
"188","Smoky Mtns, USA",403,440,0.0588235294117647,0.179271708683473,0.238095238095238,0
"189","Smoky Mtns, USA",440,462,0.0416666666666667,0.0195578231292517,0.0612244897959184,0
"190","Smoky Mtns, USA",462,511,0,0.0588235294117647,0.0588235294117647,0
"191","Smoky Mtns, USA",511,520,0.04,0.0369230769230769,0.0769230769230769,0
"192","Smoky Mtns, USA",520,625,0.04,0.0369230769230769,0.0769230769230769,0
"193","Smoky Mtns, USA",625,656,0,0.0181818181818182,0.0181818181818182,0
"194","Smoky Mtns, USA",656,719,0.125,0.0673076923076923,0.192307692307692,0
"195","Smoky Mtns, USA",719,786,0,0.142857142857143,0.142857142857143,0
"196","Smoky Mtns, USA",786,941,0,0.027027027027027,0.027027027027027,0
"197","Smoky Mtns, USA",941,988,0,0.151515151515152,0.151515151515152,0
"198","Smoky Mtns, USA",988,1087,0,0,0,0
"199","Smoky Mtns, USA",1087,1231,0,0,0,0
"200","Smoky Mtns, USA",1231,1342,0,0.0769230769230769,0.0769230769230769,0
"201","Smoky Mtns, USA",1342,1419,0,0.0909090909090909,0.0909090909090909,0
"202","Smoky Mtns, USA",1419,1456,0,0.0526315789473684,0.0526315789473684,0
"203","Smoky Mtns, USA",1456,1530,0,0,0,0
"204","Smoky Mtns, USA",1530,1651,0,0.2,0.2,0
"205","Smoky Mtns, USA",1651,1707,0,0.5,0.5,0
"206","Smoky Mtns, USA",1707,1742,0,0,0,0
"207","Western Ghats, India",300,600,0.111111111111111,0.161616161616162,0.272727272727273,0
"208","Western Ghats, India",600,800,0,0.133333333333333,0.133333333333333,0
"209","Western Ghats, India",800,1000,0.117647058823529,0.1506456241033,0.268292682926829,0
"210","Western Ghats, India",1000,1650,0.2,0.524137931034483,0.724137931034483,0
"211","McPherson Range, Australia",300,500,0.271028037383178,0.0387064758911587,0.309734513274336,0
"212","McPherson Range, Australia",500,700,0.10989010989011,0.0719280719280719,0.181818181818182,0
"213","McPherson Range, Australia",700,900,0.153846153846154,0.141025641025641,0.294871794871795,0
"214","McPherson Range, Australia",900,1100,0.04,0.426666666666667,0.466666666666667,0
"215","Montenegro",100,200,0.0384615384615385,0.128205128205128,0.166666666666667,0
"216","Montenegro",200,300,0,0.0612244897959184,0.0612244897959184,0
"217","Montenegro",300,400,0.0454545454545455,0.0212121212121212,0.0666666666666667,0
"218","Montenegro",400,500,0.024390243902439,0.0344332855093257,0.0588235294117647,0
"219","Montenegro",500,600,0,0.025,0.025,0
"220","Montenegro",600,700,0.0256410256410256,0,0.0256410256410256,0
"221","Montenegro",700,800,0.0256410256410256,0.0360873694207028,0.0617283950617284,0
"222","Montenegro",800,900,0.0769230769230769,0.0341880341880342,0.111111111111111,0
"223","Montenegro",900,1000,0.0540540540540541,0.0248933143669986,0.0789473684210526,0
"224","Montenegro",1000,1100,0.0357142857142857,0.133516483516484,0.169230769230769,0
"225","Montenegro",1100,1200,0.04,0.0543396226415094,0.0943396226415094,0
"226","Montenegro",1200,1300,0,0.282051282051282,0.282051282051282,0
"227","Montenegro",1300,1400,0.0833333333333333,0.0705128205128205,0.153846153846154,0
"228","Montenegro",1400,1500,0,0.411764705882353,0.411764705882353,0
"229","Montenegro",1500,1600,0.2,0,0.2,0
"230","Montenegro",1600,1700,0,0.428571428571429,0.428571428571429,0
"231","Montenegro",1700,1800,0,0.333333333333333,0.333333333333333,0
"232","Volcan Barva, Costa Rica",50,150,0.092511013215859,0.0527172025517758,0.145228215767635,0
"233","Volcan Barva, Costa Rica",150,300,0.0735930735930736,0.0457484901929346,0.119341563786008,0
"234","Volcan Barva, Costa Rica",300,500,0.12987012987013,0.0378317334839074,0.167701863354037,0
"235","Volcan Barva, Costa Rica",500,1070,0.295454545454545,0.220170454545455,0.515625,0
"236","Volcan Barva, Costa Rica",1070,1500,0.206896551724138,0.308892921960073,0.515789473684211,0
"237","Volcan Barva, Costa Rica",1500,2000,0.428571428571429,0.349206349206349,0.777777777777778,0
"238","Fiji",100,200,0,0.0918918918918919,0.0918918918918919,0
"239","Fiji",200,300,0.0099009900990099,0.120533792509686,0.130434782608696,0
"240","Fiji",300,400,0.0564516129032258,0.0186472013260232,0.075098814229249,0
"241","Fiji",400,500,0.0170940170940171,0.0285491364329539,0.045643153526971,0
"242","Fiji",500,600,0.0350877192982456,0.012531328320802,0.0476190476190476,0
"243","Fiji",600,700,0.018018018018018,0.0130930930930931,0.0311111111111111,0
"244","Fiji",700,800,0.0588235294117647,0.0397680198840099,0.0985915492957746,0
"245","Fiji",800,900,0.0158730158730159,0.232611832611833,0.248484848484848,0
"246","Fiji",900,1000,0.0363636363636364,0.0653312788906009,0.101694915254237,0
"247","Fiji",1000,1100,0,0.25,0.25,0
"248","Fiji",1100,1200,0,0.736842105263158,0.736842105263158,0
"249","Fiji",1200,1300,0,0.25,0.25,0
